TMU ID, Legacy TMU ID, Site Name
C6E971CAD153789BE0433CC411ACCCEA,30014526,TMU Site 9797/2 on link A1 southbound within the A69 junction; GPS Ref: 419781;565757; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2020-02-20,09:14:00,9,586,521,27,22,16,95.26,15,120011502,11
2020-02-20,09:29:00,9,607,505,52,32,18,91.72,15,120011502,11
2020-02-20,09:44:00,9,629,536,34,45,14,92.28,15,120011502,11
2020-02-20,09:59:00,9,631,545,38,31,17,91.44,15,120011502,11
2020-02-20,10:14:00,9,652,551,50,31,20,87.61,15,120011502,11
2020-02-20,10:29:00,9,669,571,42,33,23,89.36,15,120011502,11
2020-02-20,10:44:00,9,712,599,55,37,21,87.73,15,120011502,11
2020-02-20,10:59:00,9,659,566,38,35,20,86.92,15,120011502,11
2020-02-20,11:14:00,9,633,532,50,31,20,90.63,15,120011502,11
2020-02-20,11:29:00,9,691,597,40,30,24,88.99,15,120011502,11
2020-02-20,11:44:00,9,701,590,58,34,19,91.25,15,120011502,11
2020-02-20,11:59:00,9,754,633,47,43,31,89.98,15,120011502,11
2020-02-20,12:14:00,9,720,608,38,48,26,88.14,15,120011502,11
2020-02-20,12:29:00,9,742,623,50,38,31,91.36,15,120011502,11
2020-02-20,12:44:00,9,775,650,54,47,24,87.91,15,120011502,11
2020-02-20,12:59:00,9,704,596,49,32,27,90.87,15,120011502,11
2020-02-20,13:14:00,9,655,556,52,26,21,93.97,15,120011502,11
2020-02-20,13:29:00,9,686,572,51,41,22,90.04,15,120011502,11
2020-02-20,13:44:00,9,638,528,51,36,23,92.24,15,120011502,11
2020-02-20,13:59:00,9,617,515,46,37,19,93.26,15,120011502,11
2020-02-20,14:14:00,9,691,566,57,42,26,87.68,15,120011502,11
2020-02-20,14:29:00,9,705,573,59,47,26,89.77,15,120011502,11
2020-02-20,14:44:00,9,697,570,67,35,25,89.80,15,120011502,11
2020-02-20,14:59:00,9,715,587,57,51,20,92.72,15,120011502,11
2020-02-20,15:14:00,9,761,629,73,37,22,88.80,15,120011502,11
2020-02-20,15:29:00,9,770,618,82,46,24,88.24,15,120011502,11
2020-02-20,15:44:00,9,735,603,74,40,18,84.86,15,120011502,11
2020-02-20,15:59:00,9,702,584,66,36,16,84.85,15,120011502,11
2020-02-20,16:14:00,9,752,645,60,35,12,82.70,15,120011502,11
2020-02-20,16:29:00,9,774,654,70,35,15,79.32,15,120011502,11
2020-02-20,16:44:00,9,763,671,45,22,25,78.70,15,120011502,11
2020-02-20,16:59:00,9,767,699,34,22,12,78.44,15,120011502,11
2020-02-20,17:14:00,9,754,664,46,24,20,84.81,15,120011502,11
2020-02-20,17:29:00,9,727,677,26,13,11,86.04,15,120011502,11
2020-02-20,17:44:00,9,673,612,27,14,20,90.08,15,120011502,11
2020-02-20,17:59:00,9,741,696,22,12,11,84.49,15,120011502,11
2020-02-20,18:14:00,9,631,582,28,3,18,87.75,15,120011502,11
2020-02-20,18:29:00,9,625,588,19,5,13,92.23,15,120011502,11
2020-02-20,18:44:00,9,535,495,11,12,17,95.70,15,120011502,11
2020-02-20,18:59:00,9,469,442,13,4,10,97.84,15,120011502,11
2020-02-20,19:14:00,9,409,385,10,9,5,100.37,15,120011502,11
2020-02-20,19:29:00,9,346,324,9,9,4,100.81,15,120011502,11
2020-02-20,19:44:00,9,285,260,12,8,5,100.42,15,120011502,11
2020-02-20,19:59:00,9,259,234,5,9,11,100.98,15,120011502,11
2020-02-20,20:14:00,9,252,230,11,4,7,101.09,15,120011502,11
2020-02-20,20:29:00,9,268,252,9,3,4,102.32,15,120011502,11
2020-02-20,20:44:00,9,227,217,4,1,5,101.68,15,120011502,11
2020-02-20,20:59:00,9,196,182,3,4,7,102.15,15,120011502,11
2020-02-20,21:14:00,9,176,171,2,0,3,102.81,15,120011502,11
2020-02-20,21:29:00,9,206,194,4,2,6,100.87,15,120011502,11
2020-02-20,21:44:00,9,166,155,3,3,5,105.56,15,120011502,11
2020-02-20,21:59:00,9,165,151,5,2,7,102.44,15,120011502,11
2020-02-20,22:14:00,9,128,118,3,2,5,103.34,15,120011502,11
2020-02-20,22:29:00,9,131,121,4,0,6,104.83,15,120011502,11
2020-02-20,22:44:00,9,102,90,5,1,6,106.10,15,120011502,11
2020-02-20,22:59:00,9,101,92,2,2,5,105.70,15,120011502,11
2020-02-20,23:14:00,9,95,88,2,1,4,104.18,15,120011502,11
2020-02-20,23:29:00,9,68,59,4,3,2,102.92,15,120011502,11
2020-02-20,23:44:00,9,56,47,1,3,5,98.95,15,120011502,11
2020-02-20,23:59:00,9,48,35,5,3,5,98.79,15,120011502,11
2020-02-21,00:14:00,11,47,36,3,3,5,101.94,15,120011502,11
2020-02-21,00:29:00,11,80,72,1,2,5,103.69,15,120011502,11
2020-02-21,00:44:00,11,44,35,2,1,6,104.45,15,120011502,11
2020-02-21,00:59:00,11,33,22,0,3,8,96.97,15,120011502,11
2020-02-21,01:14:00,11,24,15,0,1,8,102.90,15,120011502,11
2020-02-21,01:29:00,11,16,8,2,4,2,100.85,15,120011502,11
2020-02-21,01:44:00,11,18,14,1,0,3,102.17,15,120011502,11
2020-02-21,01:59:00,11,8,4,3,0,1,99.63,15,120011502,11
2020-02-21,02:14:00,11,13,9,1,0,3,101.32,15,120011502,11
2020-02-21,02:29:00,11,10,6,0,2,2,91.27,15,120011502,11
2020-02-21,02:44:00,11,23,17,0,2,4,103.36,15,120011502,11
2020-02-21,02:59:00,11,20,11,4,1,4,100.19,15,120011502,11
2020-02-21,03:14:00,11,19,13,2,2,2,104.47,15,120011502,11
2020-02-21,03:29:00,11,24,7,0,6,11,95.06,15,120011502,11
2020-02-21,03:44:00,11,28,17,4,3,4,97.58,15,120011502,11
2020-02-21,03:59:00,11,40,32,2,1,5,102.81,15,120011502,11
2020-02-21,04:14:00,11,41,28,6,3,4,100.95,15,120011502,11
2020-02-21,04:29:00,11,42,35,2,0,5,102.86,15,120011502,11
2020-02-21,04:44:00,11,47,38,5,0,4,100.61,15,120011502,11
2020-02-21,04:59:00,11,68,50,1,2,15,101.16,15,120011502,11
2020-02-21,05:14:00,11,96,78,7,4,7,101.59,15,120011502,11
2020-02-21,05:29:00,11,141,113,9,10,9,102.10,15,120011502,11
2020-02-21,05:44:00,11,181,154,9,5,13,102.97,15,120011502,11
2020-02-21,05:59:00,11,206,175,8,8,15,106.17,15,120011502,11
2020-02-21,06:14:00,11,231,190,25,9,7,105.07,15,120011502,11
2020-02-21,06:29:00,11,351,305,14,10,22,102.45,15,120011502,11
2020-02-21,06:44:00,11,454,404,30,10,10,104.68,15,120011502,11
2020-02-21,06:59:00,11,598,524,42,17,15,98.40,15,120011502,11
2020-02-21,07:14:00,11,735,649,59,20,7,93.73,15,120011502,11
2020-02-21,07:29:00,11,724,638,50,24,12,92.89,15,120011502,11
2020-02-21,07:44:00,11,759,667,56,13,23,90.39,15,120011502,11
2020-02-21,07:59:00,11,730,632,48,29,21,95.22,15,120011502,11
2020-02-21,08:14:00,11,759,673,40,33,13,93.29,15,120011502,11
2020-02-21,08:29:00,11,747,662,30,35,20,94.88,15,120011502,11
2020-02-21,08:44:00,11,656,567,41,29,19,96.43,15,120011502,11
2020-02-21,08:59:00,11,632,528,49,40,15,96.65,15,120011502,11
2020-02-21,09:14:00,11,612,521,38,32,21,96.17,15,120011502,11
2020-02-21,09:29:00,11,609,521,35,35,18,98.46,15,120011502,11
2020-02-21,09:44:00,11,631,539,46,26,20,96.33,15,120011502,11
2020-02-21,09:59:00,11,688,587,47,35,19,93.74,15,120011502,11
2020-02-21,10:14:00,11,663,565,40,32,26,93.10,15,120011502,11
2020-02-21,10:29:00,11,702,622,42,21,17,92.14,15,120011502,11
2020-02-21,10:44:00,11,790,677,46,44,23,88.79,15,120011502,11
2020-02-21,10:59:00,11,758,643,46,45,24,87.75,15,120011502,11
2020-02-21,11:14:00,11,780,663,57,40,20,87.84,15,120011502,11
2020-02-21,11:29:00,11,776,666,59,34,17,88.05,15,120011502,11
2020-02-21,11:44:00,11,806,679,56,48,23,86.74,15,120011502,11
2020-02-21,11:59:00,11,732,622,59,30,21,87.68,15,120011502,11
2020-02-21,12:14:00,11,782,681,36,40,25,84.97,15,120011502,11
2020-02-21,12:29:00,11,806,677,67,34,28,86.65,15,120011502,11
2020-02-21,12:44:00,11,834,716,56,42,20,79.91,15,120011502,11
2020-02-21,12:59:00,11,735,619,53,42,21,64.44,15,120011502,11
2020-02-21,13:14:00,11,782,676,56,32,18,84.70,15,120011502,11
2020-02-21,13:29:00,11,796,677,64,33,22,71.08,15,120011502,11
2020-02-21,13:44:00,11,775,658,57,39,21,84.82,15,120011502,11
2020-02-21,13:59:00,11,804,684,56,44,20,85.65,15,120011502,11
2020-02-21,14:14:00,11,772,649,68,37,18,85.46,15,120011502,11
2020-02-21,14:29:00,11,750,658,44,35,13,87.13,15,120011502,11
2020-02-21,14:44:00,11,690,591,49,39,11,88.75,15,120011502,11
2020-02-21,14:59:00,11,699,615,47,29,8,86.27,15,120011502,11
2020-02-21,15:14:00,11,700,614,46,29,11,83.62,15,120011502,11
2020-02-21,15:29:00,11,756,652,62,33,9,87.66,15,120011502,11
2020-02-21,15:44:00,11,742,652,50,30,10,88.15,15,120011502,11
2020-02-21,15:59:00,11,727,637,44,33,13,89.96,15,120011502,11
2020-02-21,16:14:00,11,761,674,46,28,13,82.55,15,120011502,11
2020-02-21,16:29:00,11,760,680,39,25,16,84.58,15,120011502,11
2020-02-21,16:44:00,11,703,633,32,25,13,89.47,15,120011502,11
2020-02-21,16:59:00,11,694,633,34,16,11,89.54,15,120011502,11
2020-02-21,17:14:00,11,687,648,20,9,10,91.70,15,120011502,11
2020-02-21,17:29:00,11,702,662,24,8,8,89.78,15,120011502,11
2020-02-21,17:44:00,11,646,611,20,5,10,90.73,15,120011502,11
2020-02-21,17:59:00,11,597,567,21,4,5,84.87,15,120011502,11
2020-02-21,18:14:00,11,563,530,17,10,6,91.78,15,120011502,11
2020-02-21,18:29:00,11,563,524,23,7,9,90.17,15,120011502,11
2020-02-21,18:44:00,11,470,437,13,9,11,94.20,15,120011502,11
2020-02-21,18:59:00,11,438,416,7,9,6,96.41,15,120011502,11
2020-02-21,19:14:00,11,387,362,11,6,8,96.99,15,120011502,11
2020-02-21,19:29:00,11,365,338,14,8,5,99.19,15,120011502,11
2020-02-21,19:44:00,11,284,256,13,6,9,100.80,15,120011502,11
2020-02-21,19:59:00,11,238,225,6,1,6,99.83,15,120011502,11
2020-02-21,20:14:00,11,248,232,6,3,7,98.67,15,120011502,11
2020-02-21,20:29:00,11,217,201,7,3,6,101.39,15,120011502,11
2020-02-21,20:44:00,11,183,173,3,4,3,100.13,15,120011502,11
2020-02-21,20:59:00,11,185,177,3,3,2,100.58,15,120011502,11
2020-02-21,21:14:00,11,168,158,4,2,4,102.34,15,120011502,11
2020-02-21,21:29:00,11,201,183,9,1,8,99.68,15,120011502,11
2020-02-21,21:44:00,11,137,126,3,1,7,101.92,15,120011502,11
2020-02-21,21:59:00,11,149,134,8,2,5,101.42,15,120011502,11
2020-02-21,22:14:00,11,145,142,1,1,1,100.81,15,120011502,11
2020-02-21,22:29:00,11,131,123,2,0,6,98.25,15,120011502,11
2020-02-21,22:44:00,11,126,118,4,1,3,101.08,15,120011502,11
2020-02-21,22:59:00,11,96,89,1,3,3,101.20,15,120011502,11
2020-02-21,23:14:00,11,66,61,2,2,1,100.57,15,120011502,11
2020-02-21,23:29:00,11,67,56,4,4,3,100.06,15,120011502,11
2020-02-21,23:44:00,11,87,77,3,3,4,102.01,15,120011502,11
2020-02-21,23:59:00,11,83,73,3,2,5,99.88,15,120011502,11
2020-02-22,00:14:00,5,68,55,2,6,5,98.06,15,120011502,11
2020-02-22,00:29:00,5,67,62,1,1,3,101.64,15,120011502,11
2020-02-22,00:44:00,5,52,41,2,0,9,101.87,15,120011502,11
2020-02-22,00:59:00,5,41,37,1,1,2,101.16,15,120011502,11
2020-02-22,01:14:00,5,37,33,0,1,3,101.63,15,120011502,11
2020-02-22,01:29:00,5,25,19,0,3,3,98.82,15,120011502,11
2020-02-22,01:44:00,5,33,26,2,2,3,101.29,15,120011502,11
2020-02-22,01:59:00,5,26,17,0,1,8,97.83,15,120011502,11
2020-02-22,02:14:00,5,24,18,1,2,3,95.06,15,120011502,11
2020-02-22,02:29:00,5,22,16,0,2,4,96.84,15,120011502,11
2020-02-22,02:44:00,5,31,23,3,1,4,98.57,15,120011502,11
2020-02-22,02:59:00,5,23,20,1,1,1,97.08,15,120011502,11
2020-02-22,03:14:00,5,27,10,7,3,7,88.26,15,120011502,11
2020-02-22,03:29:00,5,26,13,2,4,7,92.44,15,120011502,11
2020-02-22,03:44:00,5,21,14,2,0,5,98.59,15,120011502,11
2020-02-22,03:59:00,5,28,22,1,0,5,98.09,15,120011502,11
2020-02-22,04:14:00,5,26,19,3,2,2,99.91,15,120011502,11
2020-02-22,04:29:00,5,33,24,3,3,3,96.95,15,120011502,11
2020-02-22,04:44:00,5,37,31,0,1,5,101.03,15,120011502,11
2020-02-22,04:59:00,5,44,36,2,2,4,101.19,15,120011502,11
2020-02-22,05:14:00,5,53,47,0,2,4,97.72,15,120011502,11
2020-02-22,05:29:00,5,84,74,1,5,4,102.01,15,120011502,11
2020-02-22,05:44:00,5,115,97,8,8,2,104.30,15,120011502,11
2020-02-22,05:59:00,5,93,81,6,2,4,103.37,15,120011502,11
2020-02-22,06:14:00,5,118,102,9,2,5,102.13,15,120011502,11
2020-02-22,06:29:00,5,150,134,9,3,4,103.67,15,120011502,11
2020-02-22,06:44:00,5,169,148,10,7,4,105.14,15,120011502,11
2020-02-22,06:59:00,5,187,166,9,8,4,104.50,15,120011502,11
2020-02-22,07:14:00,5,188,163,16,6,3,103.15,15,120011502,11
2020-02-22,07:29:00,5,213,184,17,7,5,104.72,15,120011502,11
2020-02-22,07:44:00,5,243,207,21,11,4,102.84,15,120011502,11
2020-02-22,07:59:00,5,279,235,24,8,12,102.07,15,120011502,11
2020-02-22,08:14:00,5,271,242,18,7,4,103.81,15,120011502,11
2020-02-22,08:29:00,5,359,330,14,8,7,103.71,15,120011502,11
2020-02-22,08:44:00,5,435,408,12,9,6,103.37,15,120011502,11
2020-02-22,08:59:00,5,406,385,12,6,3,103.45,15,120011502,11
2020-02-22,09:14:00,5,396,361,21,7,7,102.75,15,120011502,11
2020-02-22,09:29:00,5,499,466,21,8,4,101.37,15,120011502,11
2020-02-22,09:44:00,5,493,459,17,9,8,100.27,15,120011502,11
2020-02-22,09:59:00,5,610,556,23,19,12,97.17,15,120011502,11
2020-02-22,10:14:00,5,622,574,27,15,6,98.86,15,120011502,11
2020-02-22,10:29:00,5,659,616,24,8,11,96.10,15,120011502,11
2020-02-22,10:44:00,5,664,629,25,7,3,94.45,15,120011502,11
2020-02-22,10:59:00,5,751,698,27,11,15,92.77,15,120011502,11
2020-02-22,11:14:00,5,718,684,22,7,5,95.03,15,120011502,11
2020-02-22,11:29:00,5,759,710,34,10,5,93.57,15,120011502,11
2020-02-22,11:44:00,5,724,679,28,11,6,84.73,15,120011502,11
2020-02-22,11:59:00,5,781,725,40,13,3,86.63,15,120011502,11
2020-02-22,12:14:00,5,753,714,23,14,2,79.07,15,120011502,11
2020-02-22,12:29:00,5,790,750,26,8,6,88.51,15,120011502,11
2020-02-22,12:44:00,5,785,737,25,10,13,91.84,15,120011502,11
2020-02-22,12:59:00,5,747,704,24,11,8,93.55,15,120011502,11
2020-02-22,13:14:00,5,679,648,18,8,5,95.29,15,120011502,11
2020-02-22,13:29:00,5,770,734,21,6,9,91.54,15,120011502,11
2020-02-22,13:44:00,5,637,604,26,7,0,94.69,15,120011502,11
2020-02-22,13:59:00,5,666,631,24,7,4,95.36,15,120011502,11
2020-02-22,14:14:00,5,645,614,21,7,3,97.57,15,120011502,11
2020-02-22,14:29:00,5,684,657,18,7,2,94.94,15,120011502,11
2020-02-22,14:44:00,5,652,622,21,4,5,97.91,15,120011502,11
2020-02-22,14:59:00,5,650,616,23,7,4,95.36,15,120011502,11
2020-02-22,15:14:00,5,596,569,19,6,2,98.41,15,120011502,11
2020-02-22,15:29:00,5,573,551,18,3,1,97.42,15,120011502,11
2020-02-22,15:44:00,5,557,530,20,5,2,96.59,15,120011502,11
2020-02-22,15:59:00,5,577,554,10,10,3,100.20,15,120011502,11
2020-02-22,16:14:00,5,529,504,16,4,5,99.01,15,120011502,11
2020-02-22,16:29:00,5,562,536,11,8,7,97.74,15,120011502,11
2020-02-22,16:44:00,5,535,523,6,3,3,95.55,15,120011502,11
2020-02-22,16:59:00,5,550,532,9,6,3,97.85,15,120011502,11
2020-02-22,17:14:00,5,510,495,12,2,1,99.31,15,120011502,11
2020-02-22,17:29:00,5,503,480,14,6,3,98.75,15,120011502,11
2020-02-22,17:44:00,5,413,401,7,1,4,99.71,15,120011502,11
